filename	source_url	bytes	status
training-games_BDC5356DE2FBC075CA4089092C41E8D7.sgf	https://katagotraining.org/sgf-files/training-games/BDC5356DE2FBC075CA4089092C41E8D7.sgf	15735	existing
rating-games_D10148BDB509B7A732AB4F0935D5B112.sgf	https://katagotraining.org/sgf-files/rating-games/D10148BDB509B7A732AB4F0935D5B112.sgf	11538	existing
training-games_8E4BCBA25D6E0B32BBDC3AEB9C923015.sgf	https://katagotraining.org/sgf-files/training-games/8E4BCBA25D6E0B32BBDC3AEB9C923015.sgf	14700	existing
rating-games_C513FD81A24CE920F7F22F8307D8B730.sgf	https://katagotraining.org/sgf-files/rating-games/C513FD81A24CE920F7F22F8307D8B730.sgf	5174	existing
rating-games_C9EDAF02059405293F599F9F95090DAF.sgf	https://katagotraining.org/sgf-files/rating-games/C9EDAF02059405293F599F9F95090DAF.sgf	7156	existing
rating-games_E8884A1B6A09353A9CC86DB7B7050CE5.sgf	https://katagotraining.org/sgf-files/rating-games/E8884A1B6A09353A9CC86DB7B7050CE5.sgf	6274	existing
rating-games_E8493B89A4E8044A28B5BC0918CF945C.sgf	https://katagotraining.org/sgf-files/rating-games/E8493B89A4E8044A28B5BC0918CF945C.sgf	9264	existing
rating-games_FE3BD417E2CF49ECB7B4AB4D9951123E.sgf	https://katagotraining.org/sgf-files/rating-games/FE3BD417E2CF49ECB7B4AB4D9951123E.sgf	10818	existing
rating-games_5C164B1E8A6F56A715E1366A79DA1810.sgf	https://katagotraining.org/sgf-files/rating-games/5C164B1E8A6F56A715E1366A79DA1810.sgf	3826	existing
training-games_FF8426EABB52DCE9F1D74437D0C33D59.sgf	https://katagotraining.org/sgf-files/training-games/FF8426EABB52DCE9F1D74437D0C33D59.sgf	17078	existing
training-games_7F4D923DA4EC7B34B31F48AC0ACCFCAB.sgf	https://katagotraining.org/sgf-files/training-games/7F4D923DA4EC7B34B31F48AC0ACCFCAB.sgf	10903	existing
rating-games_31AAF63A37738D8C15BE26BD4CA128CE.sgf	https://katagotraining.org/sgf-files/rating-games/31AAF63A37738D8C15BE26BD4CA128CE.sgf	8903	existing
rating-games_840F017B4C92F140B1465B9FDBB1DE7F.sgf	https://katagotraining.org/sgf-files/rating-games/840F017B4C92F140B1465B9FDBB1DE7F.sgf	8373	existing
training-games_9BF9A49C89D094BD9625542A1471514D.sgf	https://katagotraining.org/sgf-files/training-games/9BF9A49C89D094BD9625542A1471514D.sgf	15614	existing
rating-games_6A292CF8F5779D5779749FBC4ABF0998.sgf	https://katagotraining.org/sgf-files/rating-games/6A292CF8F5779D5779749FBC4ABF0998.sgf	7590	existing
rating-games_FD388DF661F76E8ADAFE73DE6BB3E2C2.sgf	https://katagotraining.org/sgf-files/rating-games/FD388DF661F76E8ADAFE73DE6BB3E2C2.sgf	7736	existing
rating-games_09BCC3763F58B96BF668019117C87149.sgf	https://katagotraining.org/sgf-files/rating-games/09BCC3763F58B96BF668019117C87149.sgf	7397	existing
rating-games_06F542670B670FFF3130AE56966ABB19.sgf	https://katagotraining.org/sgf-files/rating-games/06F542670B670FFF3130AE56966ABB19.sgf	7523	existing
training-games_E75311973FD7D369292BE4FE139A69C6.sgf	https://katagotraining.org/sgf-files/training-games/E75311973FD7D369292BE4FE139A69C6.sgf	19207	existing
training-games_8821261934B29373562DD749CC729FE7.sgf	https://katagotraining.org/sgf-files/training-games/8821261934B29373562DD749CC729FE7.sgf	15052	existing
rating-games_E23AF38E4055002E7629B9B973E4D8B3.sgf	https://katagotraining.org/sgf-files/rating-games/E23AF38E4055002E7629B9B973E4D8B3.sgf	7212	existing
rating-games_937FADA851C4F00822700DF0AF604FC4.sgf	https://katagotraining.org/sgf-files/rating-games/937FADA851C4F00822700DF0AF604FC4.sgf	5871	existing
rating-games_755AB0AC25F402E556699D37D50566E3.sgf	https://katagotraining.org/sgf-files/rating-games/755AB0AC25F402E556699D37D50566E3.sgf	8074	existing
training-games_4F0697B880473E23837DAE0E7E250A16.sgf	https://katagotraining.org/sgf-files/training-games/4F0697B880473E23837DAE0E7E250A16.sgf	14670	existing
training-games_C67283FC1B4DE39FDA4D61AA86C7F51C.sgf	https://katagotraining.org/sgf-files/training-games/C67283FC1B4DE39FDA4D61AA86C7F51C.sgf	16363	existing
training-games_A19DEEFAB62BB036E6B90B04D4883236.sgf	https://katagotraining.org/sgf-files/training-games/A19DEEFAB62BB036E6B90B04D4883236.sgf	14050	existing
rating-games_D699765A7AE733D65130D06E276209B6.sgf	https://katagotraining.org/sgf-files/rating-games/D699765A7AE733D65130D06E276209B6.sgf	9917	existing
training-games_B6142B416EFD4028E67AA7BE72C48364.sgf	https://katagotraining.org/sgf-files/training-games/B6142B416EFD4028E67AA7BE72C48364.sgf	15211	existing
rating-games_D8DFA480C27B857E8DE671219C8B3CCF.sgf	https://katagotraining.org/sgf-files/rating-games/D8DFA480C27B857E8DE671219C8B3CCF.sgf	5277	existing
training-games_97F48FFF3DD1F4B7AB1C6F32EC88AAE4.sgf	https://katagotraining.org/sgf-files/training-games/97F48FFF3DD1F4B7AB1C6F32EC88AAE4.sgf	14879	existing
training-games_8DB70DF66C594121488EB63D36EB9BD1.sgf	https://katagotraining.org/sgf-files/training-games/8DB70DF66C594121488EB63D36EB9BD1.sgf	11200	existing
training-games_675008400987A608AEFCADE0BC8F8DDC.sgf	https://katagotraining.org/sgf-files/training-games/675008400987A608AEFCADE0BC8F8DDC.sgf	14787	existing
rating-games_E772ED2D55372A82947E040BF7A42AFC.sgf	https://katagotraining.org/sgf-files/rating-games/E772ED2D55372A82947E040BF7A42AFC.sgf	6346	existing
rating-games_A4DE1A327467796ED640A363CEEA04A0.sgf	https://katagotraining.org/sgf-files/rating-games/A4DE1A327467796ED640A363CEEA04A0.sgf	7286	existing
rating-games_A156FF6C87ACCC861947B25B465C7846.sgf	https://katagotraining.org/sgf-files/rating-games/A156FF6C87ACCC861947B25B465C7846.sgf	6422	existing
rating-games_D3BA8071670CBA646A698D5D780C4AE4.sgf	https://katagotraining.org/sgf-files/rating-games/D3BA8071670CBA646A698D5D780C4AE4.sgf	6035	existing
training-games_29C2ADDFFBBCD1D04C5EAEBFBE6BA89C.sgf	https://katagotraining.org/sgf-files/training-games/29C2ADDFFBBCD1D04C5EAEBFBE6BA89C.sgf	13282	existing
rating-games_AC78B3C915EEFF99B1E23B4FB3D124C5.sgf	https://katagotraining.org/sgf-files/rating-games/AC78B3C915EEFF99B1E23B4FB3D124C5.sgf	7442	existing
rating-games_950C030B2A6131FB68F2351C0168E8FA.sgf	https://katagotraining.org/sgf-files/rating-games/950C030B2A6131FB68F2351C0168E8FA.sgf	5569	existing
training-games_62417C9CA25F48553783146245975918.sgf	https://katagotraining.org/sgf-files/training-games/62417C9CA25F48553783146245975918.sgf	16270	existing
training-games_94582CDABCA233A0F4D3BA8A29266951.sgf	https://katagotraining.org/sgf-files/training-games/94582CDABCA233A0F4D3BA8A29266951.sgf	14984	existing
training-games_CCF81F9A8FCA810E5B45FDEC25B36CEE.sgf	https://katagotraining.org/sgf-files/training-games/CCF81F9A8FCA810E5B45FDEC25B36CEE.sgf	12411	existing
rating-games_E4B00C2F16B3B22B77E72D63FBC75E93.sgf	https://katagotraining.org/sgf-files/rating-games/E4B00C2F16B3B22B77E72D63FBC75E93.sgf	7022	existing
training-games_9A7654BB0A25A55C4BAA118051B96553.sgf	https://katagotraining.org/sgf-files/training-games/9A7654BB0A25A55C4BAA118051B96553.sgf	17004	existing
rating-games_5D643609AD3FF8C379376BE876C6FD25.sgf	https://katagotraining.org/sgf-files/rating-games/5D643609AD3FF8C379376BE876C6FD25.sgf	7478	existing
rating-games_0313B2B241097A7B3B02DBE587DFE51B.sgf	https://katagotraining.org/sgf-files/rating-games/0313B2B241097A7B3B02DBE587DFE51B.sgf	6391	existing
training-games_1818401059FED77E989508FDFB835851.sgf	https://katagotraining.org/sgf-files/training-games/1818401059FED77E989508FDFB835851.sgf	14608	existing
rating-games_1CF6C7CB3FA9933840A10996DBEE3690.sgf	https://katagotraining.org/sgf-files/rating-games/1CF6C7CB3FA9933840A10996DBEE3690.sgf	8116	existing
training-games_2A0C9925F983CF0CC47C33386CE3937B.sgf	https://katagotraining.org/sgf-files/training-games/2A0C9925F983CF0CC47C33386CE3937B.sgf	12893	existing
training-games_4D0F3B30F17A72A6961156353026F17B.sgf	https://katagotraining.org/sgf-files/training-games/4D0F3B30F17A72A6961156353026F17B.sgf	12891	existing
rating-games_5D818BB4D4367D2EA470C57AE393342B.sgf	https://katagotraining.org/sgf-files/rating-games/5D818BB4D4367D2EA470C57AE393342B.sgf	8448	existing
rating-games_CA1573EEB9C35489A2E2BE3295E9765F.sgf	https://katagotraining.org/sgf-files/rating-games/CA1573EEB9C35489A2E2BE3295E9765F.sgf	12694	existing
rating-games_D596FE941440FFF76384721320950DAD.sgf	https://katagotraining.org/sgf-files/rating-games/D596FE941440FFF76384721320950DAD.sgf	12301	existing
training-games_FF326885332683AE3D794692C0516230.sgf	https://katagotraining.org/sgf-files/training-games/FF326885332683AE3D794692C0516230.sgf	13228	existing
rating-games_EC3E03BCCBBF2F21159F8691989A0D4B.sgf	https://katagotraining.org/sgf-files/rating-games/EC3E03BCCBBF2F21159F8691989A0D4B.sgf	6270	existing
rating-games_5CC36BAC6F4E72FE4F665E8EECA23FBE.sgf	https://katagotraining.org/sgf-files/rating-games/5CC36BAC6F4E72FE4F665E8EECA23FBE.sgf	6449	existing
rating-games_6D89D68B9A715D6D3443297B490CD93D.sgf	https://katagotraining.org/sgf-files/rating-games/6D89D68B9A715D6D3443297B490CD93D.sgf	7990	existing
rating-games_0D185906DFE639EB90FD2AF255679BC4.sgf	https://katagotraining.org/sgf-files/rating-games/0D185906DFE639EB90FD2AF255679BC4.sgf	6548	existing
training-games_F3ECC1869E66B82B6F89402937291CDF.sgf	https://katagotraining.org/sgf-files/training-games/F3ECC1869E66B82B6F89402937291CDF.sgf	15043	existing
training-games_0D41AF5829E16DDC51B99C516D651E5B.sgf	https://katagotraining.org/sgf-files/training-games/0D41AF5829E16DDC51B99C516D651E5B.sgf	17280	existing
rating-games_36DAE975912D5D3E5AEE5DD87CB42BEA.sgf	https://katagotraining.org/sgf-files/rating-games/36DAE975912D5D3E5AEE5DD87CB42BEA.sgf	10655	existing
rating-games_06F9E2B16A4B9B99CD85195DD3939C35.sgf	https://katagotraining.org/sgf-files/rating-games/06F9E2B16A4B9B99CD85195DD3939C35.sgf	8855	existing
rating-games_DCB1883234433292E8CBEFC0552AAE4F.sgf	https://katagotraining.org/sgf-files/rating-games/DCB1883234433292E8CBEFC0552AAE4F.sgf	11072	existing
rating-games_86314F13C6D2D8DE8A5932B6990F4AFB.sgf	https://katagotraining.org/sgf-files/rating-games/86314F13C6D2D8DE8A5932B6990F4AFB.sgf	7013	existing
training-games_675DB47FBE8EA1049924F09424239849.sgf	https://katagotraining.org/sgf-files/training-games/675DB47FBE8EA1049924F09424239849.sgf	16592	existing
rating-games_EE113EADE981BF1B9C1BD3E317B4FE94.sgf	https://katagotraining.org/sgf-files/rating-games/EE113EADE981BF1B9C1BD3E317B4FE94.sgf	5461	existing
training-games_3B431E5536A4288DB03C6EE71AB73008.sgf	https://katagotraining.org/sgf-files/training-games/3B431E5536A4288DB03C6EE71AB73008.sgf	13552	existing
rating-games_BDCDA48FE1A268A3676CD45BD6C465FD.sgf	https://katagotraining.org/sgf-files/rating-games/BDCDA48FE1A268A3676CD45BD6C465FD.sgf	8014	existing
training-games_C0E8196E2976DEEDE08CE8818C5C3EA6.sgf	https://katagotraining.org/sgf-files/training-games/C0E8196E2976DEEDE08CE8818C5C3EA6.sgf	16595	existing
rating-games_76D9F79652D8510ABFF455FE8458DB53.sgf	https://katagotraining.org/sgf-files/rating-games/76D9F79652D8510ABFF455FE8458DB53.sgf	5671	existing
rating-games_A6CD3D73598D18A8D967726DF23DD1F3.sgf	https://katagotraining.org/sgf-files/rating-games/A6CD3D73598D18A8D967726DF23DD1F3.sgf	7331	existing
rating-games_5E58C02861443D819D304FB4D3793115.sgf	https://katagotraining.org/sgf-files/rating-games/5E58C02861443D819D304FB4D3793115.sgf	5002	existing
rating-games_B78ECA4759D022ACA282BA655BDF9E64.sgf	https://katagotraining.org/sgf-files/rating-games/B78ECA4759D022ACA282BA655BDF9E64.sgf	7349	existing
training-games_2282241B01F2217607EA892E8A482F35.sgf	https://katagotraining.org/sgf-files/training-games/2282241B01F2217607EA892E8A482F35.sgf	10183	existing
rating-games_DFDC2AA901D6099D4835EB936E1FD0EA.sgf	https://katagotraining.org/sgf-files/rating-games/DFDC2AA901D6099D4835EB936E1FD0EA.sgf	6761	existing
training-games_E96076C1B9B8D0F42FFF3BBDF566275B.sgf	https://katagotraining.org/sgf-files/training-games/E96076C1B9B8D0F42FFF3BBDF566275B.sgf	16685	existing
training-games_E81707659BE7FE02CDD80EBD0D6D3C80.sgf	https://katagotraining.org/sgf-files/training-games/E81707659BE7FE02CDD80EBD0D6D3C80.sgf	14402	existing
training-games_6D519ABECC305A249001434E7803C6F2.sgf	https://katagotraining.org/sgf-files/training-games/6D519ABECC305A249001434E7803C6F2.sgf	16081	existing
rating-games_9312F6696DC0223B2BA9954C78C4AB83.sgf	https://katagotraining.org/sgf-files/rating-games/9312F6696DC0223B2BA9954C78C4AB83.sgf	7190	existing
rating-games_AE2700286594D47B25CC1EB559301FCB.sgf	https://katagotraining.org/sgf-files/rating-games/AE2700286594D47B25CC1EB559301FCB.sgf	9031	existing
rating-games_B7F1F083E7B1D658434BF46F21880F09.sgf	https://katagotraining.org/sgf-files/rating-games/B7F1F083E7B1D658434BF46F21880F09.sgf	6602	existing
rating-games_3D3C79287182FFB494BE36F3F55B40D7.sgf	https://katagotraining.org/sgf-files/rating-games/3D3C79287182FFB494BE36F3F55B40D7.sgf	7387	existing
training-games_AE2FEB14885F3C81A92E3455D66C01B1.sgf	https://katagotraining.org/sgf-files/training-games/AE2FEB14885F3C81A92E3455D66C01B1.sgf	13562	existing
training-games_EC4F198CC089E3BD644ABCAD3F83F466.sgf	https://katagotraining.org/sgf-files/training-games/EC4F198CC089E3BD644ABCAD3F83F466.sgf	17037	existing
rating-games_024BA72E405ABA8D6C3CC731C448AFDE.sgf	https://katagotraining.org/sgf-files/rating-games/024BA72E405ABA8D6C3CC731C448AFDE.sgf	7414	existing
rating-games_27478A073D5250E7D3C8D3E27FDE5AEC.sgf	https://katagotraining.org/sgf-files/rating-games/27478A073D5250E7D3C8D3E27FDE5AEC.sgf	7976	existing
rating-games_8C7D7500DE0FB427824C400D6F002C3A.sgf	https://katagotraining.org/sgf-files/rating-games/8C7D7500DE0FB427824C400D6F002C3A.sgf	7281	existing
rating-games_E438ECC8B9E08281B0737A2A40B75D59.sgf	https://katagotraining.org/sgf-files/rating-games/E438ECC8B9E08281B0737A2A40B75D59.sgf	5603	existing
rating-games_3EDA0268527CE30386BC3046A338655B.sgf	https://katagotraining.org/sgf-files/rating-games/3EDA0268527CE30386BC3046A338655B.sgf	9203	existing
training-games_92364AE91AFC9F1EA7ED0FBD6CABC972.sgf	https://katagotraining.org/sgf-files/training-games/92364AE91AFC9F1EA7ED0FBD6CABC972.sgf	17481	existing
rating-games_1AD77729E519DD263F434F016E2C8653.sgf	https://katagotraining.org/sgf-files/rating-games/1AD77729E519DD263F434F016E2C8653.sgf	8695	existing
rating-games_390773433BA86A53778429F70DC32975.sgf	https://katagotraining.org/sgf-files/rating-games/390773433BA86A53778429F70DC32975.sgf	5831	existing
rating-games_B44E733156C76D18F435DD0EF1CDACDD.sgf	https://katagotraining.org/sgf-files/rating-games/B44E733156C76D18F435DD0EF1CDACDD.sgf	10431	existing
rating-games_0CC0C22390E83FFA832898834130C1D7.sgf	https://katagotraining.org/sgf-files/rating-games/0CC0C22390E83FFA832898834130C1D7.sgf	7223	existing
training-games_19736439E2A220160EDDD921F84DA513.sgf	https://katagotraining.org/sgf-files/training-games/19736439E2A220160EDDD921F84DA513.sgf	14050	existing
rating-games_3AC0365A98BAD067F6E14D1C1572289D.sgf	https://katagotraining.org/sgf-files/rating-games/3AC0365A98BAD067F6E14D1C1572289D.sgf	7511	existing
training-games_89B413EB1985300BF04F6800DF7D82FA.sgf	https://katagotraining.org/sgf-files/training-games/89B413EB1985300BF04F6800DF7D82FA.sgf	13121	existing
training-games_5A9878103C6CEA38FC9F123892B5BDF1.sgf	https://katagotraining.org/sgf-files/training-games/5A9878103C6CEA38FC9F123892B5BDF1.sgf	15309	existing
rating-games_E2A23CE84216A6E4611F5C7BD024DC29.sgf	https://katagotraining.org/sgf-files/rating-games/E2A23CE84216A6E4611F5C7BD024DC29.sgf	7414	existing
rating-games_08F1CBC91913B8956892DA0CE1257925.sgf	https://katagotraining.org/sgf-files/rating-games/08F1CBC91913B8956892DA0CE1257925.sgf	8065	existing
training-games_C2874B3988B2B1D61BE4DFDC7C679BE5.sgf	https://katagotraining.org/sgf-files/training-games/C2874B3988B2B1D61BE4DFDC7C679BE5.sgf	5575	existing
training-games_8A451D446FF895F082A5B3F939348E5A.sgf	https://katagotraining.org/sgf-files/training-games/8A451D446FF895F082A5B3F939348E5A.sgf	11873	existing
rating-games_721BE912755F79BDE8C40A455FE551B8.sgf	https://katagotraining.org/sgf-files/rating-games/721BE912755F79BDE8C40A455FE551B8.sgf	6423	existing
rating-games_0DC7956A509AE95671E40679186647FC.sgf	https://katagotraining.org/sgf-files/rating-games/0DC7956A509AE95671E40679186647FC.sgf	5269	existing
training-games_053E8A7FBD63CCB3182288777D552C20.sgf	https://katagotraining.org/sgf-files/training-games/053E8A7FBD63CCB3182288777D552C20.sgf	15002	existing
training-games_AF89E505BF73C1251454078EEC887EDF.sgf	https://katagotraining.org/sgf-files/training-games/AF89E505BF73C1251454078EEC887EDF.sgf	17113	existing
training-games_D061314B211A8AE58A61221C58BE540B.sgf	https://katagotraining.org/sgf-files/training-games/D061314B211A8AE58A61221C58BE540B.sgf	14581	existing
training-games_70A592D7321B34407B816C2122A824E2.sgf	https://katagotraining.org/sgf-files/training-games/70A592D7321B34407B816C2122A824E2.sgf	17017	existing
training-games_972A22DCEA3C323594A496A2CBA757A2.sgf	https://katagotraining.org/sgf-files/training-games/972A22DCEA3C323594A496A2CBA757A2.sgf	11454	existing
training-games_1771BD612D4EB3B2961F66F4B78BC968.sgf	https://katagotraining.org/sgf-files/training-games/1771BD612D4EB3B2961F66F4B78BC968.sgf	11099	existing
rating-games_51C2B76345FC90CEF2AF4F4B4E21338B.sgf	https://katagotraining.org/sgf-files/rating-games/51C2B76345FC90CEF2AF4F4B4E21338B.sgf	9108	existing
rating-games_71253E626D940DF38EC300DDDEB030D5.sgf	https://katagotraining.org/sgf-files/rating-games/71253E626D940DF38EC300DDDEB030D5.sgf	5288	existing
training-games_32F5B096990BF347AB1A2EB2F5FD6ECE.sgf	https://katagotraining.org/sgf-files/training-games/32F5B096990BF347AB1A2EB2F5FD6ECE.sgf	12393	existing
rating-games_1543014C7C9237C344168A4E59C72D08.sgf	https://katagotraining.org/sgf-files/rating-games/1543014C7C9237C344168A4E59C72D08.sgf	11644	existing
training-games_8696B73A96A762271595632DDC239277.sgf	https://katagotraining.org/sgf-files/training-games/8696B73A96A762271595632DDC239277.sgf	16403	existing
rating-games_647A0CE024A0F382E3DD8F1C1BDC87CB.sgf	https://katagotraining.org/sgf-files/rating-games/647A0CE024A0F382E3DD8F1C1BDC87CB.sgf	8793	existing
rating-games_A09691AFAC56CE2C0C6417A0BFBD3608.sgf	https://katagotraining.org/sgf-files/rating-games/A09691AFAC56CE2C0C6417A0BFBD3608.sgf	3889	existing
training-games_3F7C589D29BE82344159F2203403C683.sgf	https://katagotraining.org/sgf-files/training-games/3F7C589D29BE82344159F2203403C683.sgf	15853	existing
rating-games_25FED2976EA4702B718ECDB81DAFAC39.sgf	https://katagotraining.org/sgf-files/rating-games/25FED2976EA4702B718ECDB81DAFAC39.sgf	7989	existing
rating-games_8CD7771BD2567FFFD488BF0DC9F91B6D.sgf	https://katagotraining.org/sgf-files/rating-games/8CD7771BD2567FFFD488BF0DC9F91B6D.sgf	5700	existing
rating-games_B940B91351B191EE807E9D0DF54069AB.sgf	https://katagotraining.org/sgf-files/rating-games/B940B91351B191EE807E9D0DF54069AB.sgf	7913	existing
training-games_40D13D47D71567DCD94289DD9386AFFF.sgf	https://katagotraining.org/sgf-files/training-games/40D13D47D71567DCD94289DD9386AFFF.sgf	12172	existing
rating-games_9219616A4306819B8AD338DBA9CAB8EE.sgf	https://katagotraining.org/sgf-files/rating-games/9219616A4306819B8AD338DBA9CAB8EE.sgf	7488	existing
training-games_0D26A5BECEA7E0A48AEAB02EED5FB054.sgf	https://katagotraining.org/sgf-files/training-games/0D26A5BECEA7E0A48AEAB02EED5FB054.sgf	14754	existing
rating-games_B326F39D5453BB5E9B763F54428553B3.sgf	https://katagotraining.org/sgf-files/rating-games/B326F39D5453BB5E9B763F54428553B3.sgf	10092	existing
training-games_2D2F68BEB16DA6D0C016930A89EAD419.sgf	https://katagotraining.org/sgf-files/training-games/2D2F68BEB16DA6D0C016930A89EAD419.sgf	15681	existing
rating-games_94AC0B4E3730291284E093A30E675109.sgf	https://katagotraining.org/sgf-files/rating-games/94AC0B4E3730291284E093A30E675109.sgf	7305	existing
rating-games_E645B1AF0E17AB1CED8D91D31C79401D.sgf	https://katagotraining.org/sgf-files/rating-games/E645B1AF0E17AB1CED8D91D31C79401D.sgf	6603	existing
training-games_940FEB2E997220699C4E582EB18F8E13.sgf	https://katagotraining.org/sgf-files/training-games/940FEB2E997220699C4E582EB18F8E13.sgf	14004	existing
rating-games_CAC116F365F03678E276CAE5E4D78C7A.sgf	https://katagotraining.org/sgf-files/rating-games/CAC116F365F03678E276CAE5E4D78C7A.sgf	7521	existing
training-games_EE8682D5785B865FA06349C7567099E8.sgf	https://katagotraining.org/sgf-files/training-games/EE8682D5785B865FA06349C7567099E8.sgf	18591	existing
training-games_EA1452A4926B403B35308A32763C7E7D.sgf	https://katagotraining.org/sgf-files/training-games/EA1452A4926B403B35308A32763C7E7D.sgf	15566	existing
rating-games_89AE4A31AA2D3D3D824273DF80559B04.sgf	https://katagotraining.org/sgf-files/rating-games/89AE4A31AA2D3D3D824273DF80559B04.sgf	10825	existing
training-games_BFACF399A8A4A53D92ACDA5B01D0CCB5.sgf	https://katagotraining.org/sgf-files/training-games/BFACF399A8A4A53D92ACDA5B01D0CCB5.sgf	13448	existing
rating-games_6ABF85ECA9174270F07BF4959A5936D1.sgf	https://katagotraining.org/sgf-files/rating-games/6ABF85ECA9174270F07BF4959A5936D1.sgf	4931	existing
training-games_60587125338C0A235CDBD94ED60A701D.sgf	https://katagotraining.org/sgf-files/training-games/60587125338C0A235CDBD94ED60A701D.sgf	17468	existing
rating-games_0AF95043D3D315EED94BFC5D8A5E21D0.sgf	https://katagotraining.org/sgf-files/rating-games/0AF95043D3D315EED94BFC5D8A5E21D0.sgf	6388	existing
training-games_7BA269A3C23C9D6C75C60ED6ED710A35.sgf	https://katagotraining.org/sgf-files/training-games/7BA269A3C23C9D6C75C60ED6ED710A35.sgf	16435	existing
training-games_F23213078E2263A527DBEF02FB6A0E97.sgf	https://katagotraining.org/sgf-files/training-games/F23213078E2263A527DBEF02FB6A0E97.sgf	17253	existing
training-games_5133AB070A6D071DA670A83224752F27.sgf	https://katagotraining.org/sgf-files/training-games/5133AB070A6D071DA670A83224752F27.sgf	13537	existing
rating-games_50CD019BE6FFEAF46B0A7290A921B3CE.sgf	https://katagotraining.org/sgf-files/rating-games/50CD019BE6FFEAF46B0A7290A921B3CE.sgf	4171	existing
training-games_352D486AB63681DE2EDD7DDD9A8B4165.sgf	https://katagotraining.org/sgf-files/training-games/352D486AB63681DE2EDD7DDD9A8B4165.sgf	12820	existing
rating-games_FCBE9C8AADDB59DCD0303CCA798F5FFC.sgf	https://katagotraining.org/sgf-files/rating-games/FCBE9C8AADDB59DCD0303CCA798F5FFC.sgf	5207	existing
training-games_F8161273358609605AEABD402BDA3698.sgf	https://katagotraining.org/sgf-files/training-games/F8161273358609605AEABD402BDA3698.sgf	15123	existing
training-games_94215ADB0B1174001DC16CA5E1CCADB5.sgf	https://katagotraining.org/sgf-files/training-games/94215ADB0B1174001DC16CA5E1CCADB5.sgf	15308	existing
rating-games_6EC9D487521CD4D34CEEB4F63CFD8595.sgf	https://katagotraining.org/sgf-files/rating-games/6EC9D487521CD4D34CEEB4F63CFD8595.sgf	8089	existing
rating-games_123195F39F18282CE4435F1734244DC6.sgf	https://katagotraining.org/sgf-files/rating-games/123195F39F18282CE4435F1734244DC6.sgf	6462	existing
training-games_35706577DBBA766D792723BD73A86152.sgf	https://katagotraining.org/sgf-files/training-games/35706577DBBA766D792723BD73A86152.sgf	14072	existing
training-games_760B67F27413C5E5E8F4EF7229C70DBA.sgf	https://katagotraining.org/sgf-files/training-games/760B67F27413C5E5E8F4EF7229C70DBA.sgf	13659	existing
rating-games_8D25DA3B56799B9868CFBCB1CC34D009.sgf	https://katagotraining.org/sgf-files/rating-games/8D25DA3B56799B9868CFBCB1CC34D009.sgf	4803	existing
rating-games_166DA04F734D6956EE7ED28E23E0E706.sgf	https://katagotraining.org/sgf-files/rating-games/166DA04F734D6956EE7ED28E23E0E706.sgf	5824	existing
training-games_D3CF9AAA6B0B28C96CE1D27C8D698942.sgf	https://katagotraining.org/sgf-files/training-games/D3CF9AAA6B0B28C96CE1D27C8D698942.sgf	14179	existing
training-games_B96CE0281C3782E254509D252D9D4D37.sgf	https://katagotraining.org/sgf-files/training-games/B96CE0281C3782E254509D252D9D4D37.sgf	16724	existing
training-games_AFC211389F71BC758A4AB213AB2DAB6D.sgf	https://katagotraining.org/sgf-files/training-games/AFC211389F71BC758A4AB213AB2DAB6D.sgf	18122	existing
rating-games_4095A9E68AF9D677036CFEA1FD86D4E7.sgf	https://katagotraining.org/sgf-files/rating-games/4095A9E68AF9D677036CFEA1FD86D4E7.sgf	5671	existing
training-games_A2640BABD97C76896187547205DEFA8E.sgf	https://katagotraining.org/sgf-files/training-games/A2640BABD97C76896187547205DEFA8E.sgf	14419	existing
rating-games_F1966CEADAB8E821C0A6561E19A01447.sgf	https://katagotraining.org/sgf-files/rating-games/F1966CEADAB8E821C0A6561E19A01447.sgf	8788	existing
rating-games_88ACD175C028C5A1A8A018F5AB49CD6C.sgf	https://katagotraining.org/sgf-files/rating-games/88ACD175C028C5A1A8A018F5AB49CD6C.sgf	8611	existing
training-games_8ED73E240916AEB718DFC882B24D497A.sgf	https://katagotraining.org/sgf-files/training-games/8ED73E240916AEB718DFC882B24D497A.sgf	15508	existing
rating-games_5E35ED832C66F86412DDA6BBFC5F5E90.sgf	https://katagotraining.org/sgf-files/rating-games/5E35ED832C66F86412DDA6BBFC5F5E90.sgf	6507	existing
rating-games_1F7016536988214A39B28C062A21CDE6.sgf	https://katagotraining.org/sgf-files/rating-games/1F7016536988214A39B28C062A21CDE6.sgf	6771	existing
training-games_46EBA3F7734DC6B195D877BA6775549B.sgf	https://katagotraining.org/sgf-files/training-games/46EBA3F7734DC6B195D877BA6775549B.sgf	17658	existing
rating-games_A0A40158A5BADE829F6599195CFA4E55.sgf	https://katagotraining.org/sgf-files/rating-games/A0A40158A5BADE829F6599195CFA4E55.sgf	10200	existing
training-games_48D30D7FDDD3372C93182350C2868BB0.sgf	https://katagotraining.org/sgf-files/training-games/48D30D7FDDD3372C93182350C2868BB0.sgf	18272	existing
rating-games_1E5C13FA7A5B02853F27E87736817F13.sgf	https://katagotraining.org/sgf-files/rating-games/1E5C13FA7A5B02853F27E87736817F13.sgf	9604	existing
